Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,UV Index,Visibility (km),Weather Type,Cloud Cover_cloudy,Cloud Cover_overcast,Cloud Cover_partly cloudy,Season_Spring,Season_Summer,Season_Winter,Location_inland,Location_mountain
-0.2204541121026672,-0.6824404889087279,-1.3881268281733017,-0.6813710149792241,0.2246618954029924,-0.5167532111221024,0.1465777906446608,Cloudy,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.3234781201122462,-0.8311600947420382,-0.016689229367538534,-0.7754131564929546,0.13184938198048132,-0.7764059474715398,1.0724295513037474,Cloudy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.14216737604060842,0.30902354998000725,-1.0224101351584316,-0.39924459043803284,0.9171860340171389,-0.5167532111221024,1.0724295513037474,Cloudy,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.14216737604060842,-0.13713526751992358,0.8061733299159194,-0.7754131564929546,1.015551432858095,-0.25710047477266507,1.2575999034355647,Cloudy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.504788864183884,0.20987714609113373,0.07473994388617901,-0.21116030741057193,0.9235321887810748,-0.7764059474715398,0.7020888470401128,Cloudy,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.40176485617430496,-0.6328672869642912,0.07473994388617901,-1.0888869615387227,0.6522340726229503,0.0025522615767722494,0.5169184949082954,Cloudy,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.2204541121026672,0.6064627616466278,-0.10811840262125608,0.5411768246992716,0.144541691508344,0.0025522615767722494,0.3317481427764781,Cloudy,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.7465365229460678,0.16030394414669696,1.4461775426919423,1.324861337313692,0.6086042586209173,2.3394268887217082,-0.5941036178826085,Cloudy,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.8674103523271596,0.5073163577577543,-0.8395517886509964,-0.3365498294288792,0.1397820754353989,-0.7764059474715398,0.7020888470401128,Cloudy,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.20260429073115435,0.011584338313386691,-1.4795560014270193,-1.0888869615387227,0.4221859624303953,-0.5167532111221024,0.3317481427764781,Cloudy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.7465365229460678,-0.18670846946436034,-1.3881268281733017,-1.1202343420432996,0.1818253507464502,-0.5167532111221024,1.442770255567382,Cloudy,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.021293546659516546,-0.3354280752976706,-1.4795560014270193,-1.2456238640616069,0.818820635176183,-0.5167532111221024,0.1465777906446608,Cloudy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.2630412054217003,-0.8311600947420382,-1.4795560014270193,-0.5559814929609169,0.9314648822359833,-0.7764059474715398,1.2575999034355647,Cloudy,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.16001719741212125,-0.08756206557548682,-0.47383509563612625,-0.27385506841972557,0.19927727634726702,-0.5167532111221024,0.1465777906446608,Cloudy,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.08173046135006248,-0.9303064986309116,-0.47383509563612625,-1.0261922005295692,0.6149504133848441,0.0025522615767722494,0.3317481427764781,Cloudy,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.6256626935649758,-0.9303064986309116,-0.6566934421435614,-1.2769712445661836,-0.3282468384046377,0.0025522615767722494,1.0724295513037474,Cloudy,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8674103523271596,0.4081699538688807,-1.4795560014270193,-0.9948448200249923,0.9996860459482599,0.0025522615767722494,1.2575999034355647,Cloudy,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.34132794148375906,-0.3354280752976706,0.897602503169637,-1.2769712445661836,-0.1933910496710663,-0.7764059474715398,1.442770255567382,Cloudy,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.34132794148375906,0.30902354998000725,0.07473994388617901,-0.43059197094260965,-0.0625016076649582,-0.5167532111221024,1.0724295513037474,Cloudy,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.2204541121026672,1.79621960831311,-0.29097674912869115,0.6665663467175789,0.021584942957153457,1.5604686796733962,-0.40893326575079114,Cloudy,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.3234781201122462,-0.9303064986309116,-1.0224101351584316,-1.371013386079914,0.8727629506696061,0.0025522615767722494,0.5169184949082954,Cloudy,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.16001719741212125,-0.4841476811309809,0.4404566369010492,-0.5246341124563401,-0.16324681454238682,0.0025522615767722494,0.5169184949082954,Cloudy,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.9278472670177056,-0.8807332966864749,-0.016689229367538534,-0.43059197094260965,0.2405272823128275,0.0025522615767722494,0.3317481427764781,Cloudy,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6860996082555219,-0.5337208830754177,-1.4795560014270193,-0.3365498294288792,1.0131716248216225,-0.5167532111221024,0.3317481427764781,Cloudy,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.09958028272157532,0.011584338313386691,-1.296697654919584,-0.5873288734654937,0.28970998173330553,-0.7764059474715398,1.2575999034355647,Cloudy,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.9126877234379533,-0.4345744791865441,0.07473994388617901,-1.1202343420432996,0.1128109176886828,0.7815104706250843,0.1465777906446608,Cloudy,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.34132794148375906,0.4081699538688807,-0.7481226153972789,0.44713468318554117,1.1829312647568184,-0.25710047477266507,1.2575999034355647,Cloudy,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2630412054217003,0.20987714609113373,0.9890316764233544,-0.6813710149792241,-0.2592324053468703,0.0025522615767722494,0.8872591991719301,Cloudy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.44435194949333806,-0.037988863631050064,-0.930980961904714,-0.46193935144718645,0.8100946723757745,0.0025522615767722494,0.1465777906446608,Cloudy,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.5652257788744299,-0.18670846946436034,0.8061733299159194,-0.17981292690599512,0.5562484818184759,0.0025522615767722494,0.1465777906446608,Cloudy,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.9278472670177056,0.4577431558133175,0.9890316764233544,-1.2769712445661836,0.6260561842217341,-0.7764059474715398,0.3317481427764781,Cloudy,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5652257788744299,-0.6328672869642912,-0.10811840262125608,-1.3083186250707604,0.583219639565183,-0.7764059474715398,0.8872591991719301,Cloudy,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.8344009873758946,-0.2362816714087971,-0.930980961904714,0.22770301965350345,0.1128109176886828,2.5990796250711456,-1.8902960828053297,Cloudy,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.14216737604060842,0.6064627616466278,-0.19954757587497363,0.7606084882313093,0.3182676781710033,-0.7764059474715398,-0.22376291361897382,Cloudy,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5652257788744299,0.358596751924444,-1.5709851746807368,-1.1829291030524531,0.9869937364203972,0.0025522615767722494,0.8872591991719301,Cloudy,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.039143368031029385,0.2594503480355705,-1.5709851746807368,-0.46193935144718645,0.10725803227023781,-0.7764059474715398,1.2575999034355647,Cloudy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8069734376366137,-0.28585487335323384,-1.1138393084121492,-0.24250768791514876,0.06204167957722307,-0.7764059474715398,1.2575999034355647,Cloudy,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.20260429073115435,-0.38500127724210736,-0.10811840262125608,-1.2769712445661836,0.2714647867869978,-0.5167532111221024,0.5169184949082954,Cloudy,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.20260429073115435,1.003048377202122,0.5318858101547668,0.980040151763347,0.9013206471073039,1.8201214160228334,-1.1496146742780604,Cloudy,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.6860996082555219,-0.6824404889087279,-0.7481226153972789,-0.712718395483801,-0.16086700650591426,-0.5167532111221024,0.5169184949082954,Cloudy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.28089102679321315,-0.037988863631050064,0.4404566369010492,-1.3396660055753373,0.5292773240717598,-0.5167532111221024,0.5169184949082954,Cloudy,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9278472670177056,0.1107307422022602,-0.930980961904714,-0.5873288734654937,-0.36791030567921645,-0.25710047477266507,0.5169184949082954,Cloudy,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.504788864183884,0.5073163577577543,0.897602503169637,-0.7754131564929546,0.20720996980217557,-0.7764059474715398,0.8872591991719301,Cloudy,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.6256626935649758,1.8953660122019835,-1.5709851746807368,1.2308191957999615,-0.31714106756775673,1.0411632069745216,1.8131109598310167,Cloudy,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.504788864183884,-0.7320136908531647,-0.3824059223824087,-1.3396660055753373,0.7617052423007874,-0.5167532111221024,0.3317481427764781,Cloudy,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.8069734376366137,-0.4841476811309809,-1.5709851746807368,-1.1202343420432996,0.8497581396503533,-0.5167532111221024,0.7020888470401128,Cloudy,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.28089102679321315,-0.18670846946436034,-0.47383509563612625,-0.8694552980066851,1.0195177795855492,-0.7764059474715398,0.5169184949082954,Cloudy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.0665709177703102,-0.8311600947420382,0.8061733299159194,-1.1202343420432996,0.1128109176886828,2.5990796250711456,0.5169184949082954,Cloudy,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6860996082555219,1.3500607908131792,-0.8395517886509964,1.356208717818269,-0.3583910735333172,-0.7764059474715398,0.1465777906446608,Cloudy,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.4622017708648509,-0.13713526751992358,0.8061733299159194,-0.46193935144718645,-0.06726122373790333,-0.5167532111221024,0.8872591991719301,Cloudy,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.021293546659516546,0.16030394414669696,0.34902746364733167,-0.9008026785112618,0.2778109415509247,0.0025522615767722494,0.8872591991719301,Cloudy,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.34132794148375906,0.358596751924444,-1.6624143479344544,-1.3083186250707604,0.016032057538708462,-0.25710047477266507,0.1465777906446608,Cloudy,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2.4992070489719,0.8543287713688116,0.5318858101547668,1.0113875322679238,-0.2235352847997458,1.3008159433239588,-1.1496146742780604,Cloudy,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.20260429073115435,0.16030394414669696,0.34902746364733167,-0.9634974395204154,0.7577388955733331,-0.5167532111221024,0.1465777906446608,Cloudy,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.44435194949333806,-0.08756206557548682,0.16616911713989657,-0.8381079175021082,-0.2893766404755498,0.0025522615767722494,0.5169184949082954,Cloudy,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.8674103523271596,-0.5337208830754177,-0.19954757587497363,-0.39924459043803284,0.8584841024507617,-0.5167532111221024,1.0724295513037474,Cloudy,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2630412054217003,-0.3354280752976706,0.16616911713989657,-1.057539581034146,-0.1846650868706579,-0.25710047477266507,1.442770255567382,Cloudy,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.7465365229460678,-0.3354280752976706,-0.5652642688898438,-1.0261922005295692,0.7632917809917691,-0.7764059474715398,0.1465777906446608,Cloudy,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.20260429073115435,-0.5337208830754177,0.8061733299159194,-1.057539581034146,-0.19101124163459374,-0.25710047477266507,0.8872591991719301,Cloudy,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.4622017708648509,0.6560359635910645,0.9890316764233544,1.324861337313692,0.6554071500049228,1.0411632069745216,0.7020888470401128,Cloudy,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.504788864183884,0.20987714609113373,0.6233149834084843,-0.8694552980066851,0.20165708438373958,0.0025522615767722494,0.3317481427764781,Cloudy,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.5652257788744299,-0.8311600947420382,0.8061733299159194,-0.7440657759883778,0.3936282659926975,-0.25710047477266507,-0.038592561487156514,Cloudy,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.4622017708648509,-0.9303064986309116,0.897602503169637,-1.21427648355703,-0.23702086367309932,0.0025522615767722494,0.1465777906446608,Cloudy,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.039143368031029385,-0.38500127724210736,-0.7481226153972789,-1.0888869615387227,0.43805134934023043,-0.5167532111221024,0.5169184949082954,Cloudy,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.40176485617430496,0.061157540257823446,-1.2052684816658665,-0.3365498294288792,0.8069215949938111,-0.5167532111221024,0.5169184949082954,Cloudy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.40176485617430496,-2.318356153075141,-1.4795560014270193,0.38443992217638756,0.1128109176886828,2.3394268887217082,-0.7792739700144258,Cloudy,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.2300318404704351,0.2594503480355705,-0.016689229367538534,1.0427349127725007,-0.45437666433779167,0.7815104706250843,1.0724295513037474,Cloudy,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.504788864183884,0.011584338313386691,-1.1138393084121492,-0.6500236344746474,0.9671620027831078,0.0025522615767722494,0.5169184949082954,Cloudy,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.34132794148375906,0.30902354998000725,-1.5709851746807368,-0.6500236344746474,0.0366570605214887,-0.7764059474715398,1.0724295513037474,Cloudy,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.38391503480279215,0.2594503480355705,-1.6624143479344544,-0.6500236344746474,0.3983878820656517,-0.7764059474715398,1.0724295513037474,Cloudy,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.09958028272157532,-0.8807332966864749,0.2575982903936141,-1.0261922005295692,-0.0014198680621083568,-0.5167532111221024,1.0724295513037474,Cloudy,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.504788864183884,-0.6824404889087279,-0.8395517886509964,-0.5873288734654937,0.593532141056573,-0.7764059474715398,0.1465777906446608,Cloudy,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.9278472670177056,0.011584338313386691,-0.29097674912869115,-0.6813710149792241,1.02031104893104,-0.5167532111221024,1.2575999034355647,Cloudy,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.16001719741212125,-0.5337208830754177,-0.29097674912869115,-0.49328673195176326,-0.3710833830611799,-0.7764059474715398,0.8872591991719301,Cloudy,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.3234781201122462,0.5073163577577543,0.5318858101547668,-1.3083186250707604,0.5721138687283019,-0.25710047477266507,0.3317481427764781,Cloudy,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.7135271579948026,1.9449392141464201,-0.19954757587497363,1.2621665763045384,-0.1830785481796762,-0.25710047477266507,1.998281311962834,Cloudy,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5652257788744299,-0.4841476811309809,-0.016689229367538534,-0.5246341124563401,-0.0942323814846194,-0.5167532111221024,0.3317481427764781,Cloudy,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.039143368031029385,1.2509143869243056,-1.2052684816658665,1.7323772838731906,0.9869937364203972,1.8201214160228334,0.3317481427764781,Cloudy,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.9278472670177056,-0.9303064986309116,-0.29097674912869115,-0.39924459043803284,0.5403830949086408,-0.5167532111221024,0.7020888470401128,Cloudy,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.6256626935649758,-0.38500127724210736,0.897602503169637,-0.6500236344746474,-0.1299295020317439,-0.25710047477266507,0.1465777906446608,Cloudy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5830756002459427,1.9449392141464201,-0.10811840262125608,1.5442930008457296,1.0583879775146372,1.5604686796733962,-0.7792739700144258,Cloudy,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2.8618285371151755,0.7056091655355012,2.086181755467965,1.7323772838731906,-0.07043430111987577,1.5604686796733962,0.5169184949082954,Cloudy,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-2.093998467509591,-1.0294529025197852,-0.016689229367538534,0.6979137272221557,0.1128109176886828,1.0411632069745216,-0.9644443221462431,Cloudy,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.14216737604060842,-0.037988863631050064,-1.1138393084121492,-0.7440657759883778,1.044109129295793,-0.7764059474715398,1.0724295513037474,Cloudy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.08173046135006248,-0.8807332966864749,-1.0224101351584316,-0.6186762539700705,-0.40360742622633194,0.0025522615767722494,0.7020888470401128,Cloudy,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.40176485617430496,0.4081699538688807,-0.930980961904714,-0.27385506841972557,0.17706573467349607,0.0025522615767722494,1.2575999034355647,Cloudy,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.5226386855553968,-0.5832940850198544,-0.10811840262125608,-0.5559814929609169,0.43805134934023043,0.0025522615767722494,1.0724295513037474,Cloudy,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.7465365229460678,1.3500607908131792,0.9890316764233544,1.1994718152953847,-0.47262185928409933,2.079774152372271,1.8131109598310167,Cloudy,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0487210963987974,0.6064627616466278,-0.29097674912869115,1.5756403813503066,-0.15690065977845097,1.0411632069745216,0.3317481427764781,Cloudy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6860996082555219,-0.4841476811309809,-0.6566934421435614,-0.14846554640141832,-0.3932949247349418,-0.7764059474715398,0.8872591991719301,Cloudy,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.8674103523271596,-0.08756206557548682,-0.8395517886509964,-0.24250768791514876,0.5665609833098659,0.0025522615767722494,1.442770255567382,Cloudy,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5652257788744299,-0.13713526751992358,0.6233149834084843,-0.27385506841972557,-0.42978531462755715,-0.5167532111221024,1.442770255567382,Cloudy,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.3234781201122462,-0.13713526751992358,0.07473994388617901,-0.21116030741057193,-0.11009776839445452,0.0025522615767722494,0.1465777906446608,Cloudy,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.4622017708648509,0.061157540257823446,-0.3824059223824087,-1.3083186250707604,-0.08074680261126588,-0.25710047477266507,0.8872591991719301,Cloudy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.504788864183884,0.4081699538688807,-1.6624143479344544,-0.7440657759883778,0.22148881802102896,0.0025522615767722494,1.2575999034355647,Cloudy,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.8069734376366137,-0.13713526751992358,-1.3881268281733017,-0.6500236344746474,0.3722099936644265,-0.7764059474715398,1.2575999034355647,Cloudy,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.039143368031029385,0.4577431558133175,-1.1138393084121492,-1.21427648355703,0.4182196157029411,-0.5167532111221024,1.2575999034355647,Cloudy,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.2204541121026672,0.30902354998000725,-0.5652642688898438,-0.7440657759883778,0.3555513374091005,-0.5167532111221024,0.5169184949082954,Cloudy,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.7465365229460678,-0.4841476811309809,0.9890316764233544,-1.057539581034146,-0.33459299316856456,-0.7764059474715398,0.8872591991719301,Cloudy,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.6256626935649758,-0.6824404889087279,-0.3824059223824087,-1.057539581034146,1.0893254819888076,0.0025522615767722494,0.1465777906446608,Cloudy,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.039143368031029385,0.011584338313386691,0.8061733299159194,-0.3365498294288792,-0.2132227833083557,0.0025522615767722494,0.8872591991719301,Cloudy,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.09958028272157532,-0.7320136908531647,-1.3881268281733017,-1.057539581034146,0.7728110131376683,0.0025522615767722494,1.2575999034355647,Cloudy,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8069734376366137,-0.4841476811309809,-0.29097674912869115,-0.3365498294288792,0.3071619073341133,-0.7764059474715398,0.7020888470401128,Cloudy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.09958028272157532,-0.28585487335323384,-0.016689229367538534,-1.371013386079914,0.4221859624303953,-0.25710047477266507,0.5169184949082954,Cloudy,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.3234781201122462,-0.7320136908531647,0.9890316764233544,-1.371013386079914,0.9140129566351756,-0.7764059474715398,0.1465777906446608,Cloudy,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7465365229460678,1.8457928102575467,-0.10811840262125608,0.6979137272221557,-0.33221318513209197,-1.036058683820977,1.0724295513037474,Cloudy,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9882841817082515,-1.9713437394640836,-0.016689229367538534,-1.057539581034146,0.1128109176886828,0.7815104706250843,-0.038592561487156514,Cloudy,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.34132794148375906,-0.9303064986309116,-0.5652642688898438,-1.2769712445661836,-0.38060261520707916,-0.7764059474715398,0.8872591991719301,Cloudy,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.40176485617430496,-0.7320136908531647,0.2575982903936141,-0.21116030741057193,0.0668012956501682,-0.25710047477266507,0.7020888470401128,Cloudy,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.40176485617430496,-0.6328672869642912,0.4404566369010492,-0.8694552980066851,-0.19418431901655717,-0.25710047477266507,0.1465777906446608,Cloudy,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5652257788744299,-0.08756206557548682,-1.2052684816658665,-0.8067605369975315,3.158171935030839,1.0411632069745216,-0.7792739700144258,Cloudy,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.039143368031029385,0.30902354998000725,0.34902746364733167,-1.057539581034146,-0.24098721040056262,0.0025522615767722494,0.8872591991719301,Cloudy,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.44435194949333806,0.7056091655355012,0.2575982903936141,0.5725242052038484,-0.1172371925038722,-0.7764059474715398,1.0724295513037474,Cloudy,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9278472670177056,-0.7815868927976014,-0.47383509563612625,-0.39924459043803284,0.6054311812389449,-0.7764059474715398,1.0724295513037474,Cloudy,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.16001719741212125,1.6970732044242365,1.5376067159456597,1.2935139568091152,-0.1156506538128905,2.079774152372271,-1.3347850264098777,Cloudy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.40176485617430496,-0.6328672869642912,-1.5709851746807368,-0.17981292690599512,0.1976907376562763,-0.25710047477266507,0.7020888470401128,Cloudy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.08173046135006248,0.5073163577577543,0.07473994388617901,-0.43059197094260965,-0.17117950799730436,-0.7764059474715398,-0.038592561487156514,Cloudy,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
